Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ
2013/3/6,15.2,346,92.8,28.43,66.67,31200,34.71,13.53,29.64,0.16,0.71,7.76,0.08,7950.3,432.96,1541.46,11932.27,2020.74,3222.37
2013/3/7,15.38,346,94.1,28.43,66.79,30400,34.97,13.06,29.61,0.16,0.71,7.76,0.08,7960.51,434.68,1544.26,11968.08,2004.4,3232.09
2013/3/8,15.42,348,95.1,28.43,66.65,29980,35.27,12.59,29.64,0.16,0.71,7.76,0.08,8015.14,435.26,1551.18,12283.62,2006.01,3244.37
2013/3/11,15.64,350,94.9,28.43,66.7,30160,35.26,11.56,29.66,0.16,0.71,7.76,0.08,8038.72,435.85,1556.22,12349.05,2003.35,3252.87
2013/3/12,15.3,355,93.7,22.34,67.04,29880,35.45,12.27,29.68,0.16,0.71,7.76,0.08,7994.71,437.67,1552.48,12314.81,1993.34,3242.32
2013/3/13,15.3,352.5,93.1,21.9,66.75,30540,35.99,11.83,29.67,0.16,0.71,7.76,0.08,7995.51,439.14,1554.52,12239.66,1999.73,3245.12
2013/3/14,15.45,343,93.1,21.73,66.57,30400,36.66,11.3,29.68,0.16,0.71,7.76,0.08,7951.76,441.53,1563.23,12381.19,2002.13,3258.93
2013/3/15,15.85,341.5,92.9,22,64.97,29600,36,11.3,29.71,0.16,0.7,7.76,0.08,7927.49,434.18,1560.7,12560.95,1986.5,3249.07
2013/3/18,16.28,338.5,91.7,21.91,64.56,28900,35.26,13.36,29.7,0.16,0.69,7.76,0.08,7811.34,428.39,1552.1,12220.63,1968.18,3237.59
2013/3/19,16.23,340,92,21.76,64.72,29500,35.3,14.39,28.96,0.16,0.7,7.76,0.08,7838.47,426.73,1548.34,12468.23,1978.56,3229.1
2013/3/20,16.15,339,91.8,21.72,65.74,29200,35.93,12.67,29.15,0.16,0.7,7.76,0.08,7798.03,432.01,1558.71,12468.23,1959.41,3254.19
2013/3/21,16.17,332,91.8,21.7,65.35,29140,35.56,13.99,28.94,0.16,0.7,7.76,0.08,7811.84,425.25,1545.8,12635.69,1950.82,3222.6
2013/3/22,16.5,333,91.4,23.1,65.92,29100,35.8,13.57,29.08,0.16,0.7,7.76,0.08,7796.22,430.08,1556.89,12338.53,1948.71,3245
2013/3/25,16.56,338.5,91.7,24.65,65.67,29900,35.52,13.74,29,0.16,0.7,7.76,0.08,7856.12,429.17,1551.69,12546.46,1977.67,3235.3
2013/3/26,16.47,340,92,25.7,66.62,30180,35.79,12.77,29.36,0.16,0.7,7.76,0.08,7856.36,433.07,1563.77,12471.62,1983.7,3252.48
2013/3/27,16.15,342.5,93,25.59,66.68,30080,35.64,13.15,29.05,0.16,0.7,7.76,0.08,7894.12,433.53,1562.85,12493.79,1993.44,3256.52
2013/3/28,15.81,340,92,27.1,66.94,30200,35.92,12.7,29.11,0.16,0.7,7.76,0.08,7866.88,436.66,1569.19,12335.96,1993.52,3267.52
2013/3/29,15.81,342,91.9,30,66.94,30540,35.92,12.7,29.1,0.16,0.7,7.76,0.08,7918.61,436.66,1569.19,12397.91,2004.89,3267.52
2013/4/1,15.32,341,91.4,31.5,66,30240,35.34,13.58,29.88,0.16,0.7,7.76,0.08,7899.24,427.8,1562.17,12135.02,1995.99,3239.17
2013/4/2,15.35,348,91.7,30.05,66.25,30500,34.88,12.78,29.85,0.16,0.69,7.76,0.08,7913.18,424.21,1570.25,12003.43,1986.15,3254.86
2013/4/3,15.43,356,92.4,29.1,65.97,30420,34.31,14.21,29.81,0.16,0.69,7.76,0.08,7942.35,415.81,1553.69,12362.2,1983.22,3218.6
2013/4/8,15.22,350,90.2,27.95,65.86,30400,34.66,13.19,29.92,0.16,0.68,7.76,0.08,7752.79,424.17,1563.07,13192.59,1918.69,3222.25
2013/4/9,15.25,349.5,90.2,29.16,65.96,30560,34.78,12.84,29.98,0.16,0.68,7.76,0.08,7728.54,428.14,1568.61,13192.35,1920.74,3237.86
2013/4/10,15.56,352.5,90.5,29.41,67.29,30420,35.38,12.36,29.95,0.16,0.68,7.76,0.08,7752.8,437.34,1587.73,13288.13,1935.58,3297.25
2013/4/11,15.51,351,91.7,29.72,67.03,30800,35.63,12.24,29.93,0.16,0.69,7.76,0.08,7857.98,435.63,1593.37,13549.16,1949.8,3300.16
2013/4/12,15.35,345.5,91,29.4,66.68,30340,34.91,12.06,29.93,0.16,0.69,7.76,0.08,7821.63,433.63,1588.85,13485.14,1924.23,3294.95
2013/4/15,14.99,337.5,90.2,30.8,65.49,30460,33.78,17.27,29.15,0.16,0.69,7.76,0.08,7763.53,422.67,1552.36,13275.66,1920.45,3216.49
2013/4/16,15.22,340.5,89.6,31,65.81,30560,34.58,13.96,28.94,0.16,0.7,7.76,0.08,7801.05,431.85,1574.57,13221.44,1922.21,3264.63
2013/4/17,14.39,347,89.7,31.4,64.23,30360,32.4,16.51,29.36,0.16,0.69,7.76,0.08,7809.07,417.65,1552.01,13382.89,1923.84,3204.67
2013/4/18,14,346,88.6,31.09,63.64,29660,31.37,17.56,29.13,0.16,0.69,7.76,0.08,7791.35,413.88,1541.61,13220.07,1900.06,3166.36
2013/4/19,13.95,358,89.6,32.05,63.93,29500,31.26,14.97,29.13,0.16,0.69,7.76,0.08,7930.8,416.97,1555.25,13316.48,1906.75,3206.06
2013/4/22,14.24,363,89.9,35.1,64.58,30060,31.58,14.39,29,0.16,0.69,7.76,0.08,7970.38,421.37,1562.5,13568.37,1926.31,3233.55
2013/4/23,14.5,365,89.3,38,65.35,29660,32.37,13.48,29,0.16,0.69,7.76,0.08,7942.77,430.21,1578.78,13529.65,1918.63,3269.33
2013/4/24,14.48,365,90,37.2,66,29720,32.62,13.61,29.01,0.16,0.7,7.76,0.08,8023.71,435.65,1578.79,13843.46,1935.31,3269.65
2013/4/25,14.59,362,89,36.04,62.44,29880,32.63,13.62,29.02,0.16,0.7,7.76,0.08,8021.75,439.98,1585.16,13926.08,1951.6,3289.99
2013/4/26,14.9,355,89.1,36.3,61.52,29720,32.11,13.61,29.02,0.16,0.7,7.76,0.08,8022.06,435.29,1582.24,13884.13,1944.56,3279.26
2013/4/29,15.36,361.5,88.8,35.98,61.61,29620,32.53,13.71,28.69,0.16,0.7,7.76,0.08,8029.74,440.8,1593.61,13884.13,1940.7,3307.02
2013/4/30,15.81,360,89.7,37,61.6,30400,31.96,13.52,28.6,0.16,0.7,7.76,0.08,8093.66,444.36,1597.57,13860.86,1963.95,3328.79
2013/5/2,15.91,366,95.5,37.2,62.89,30560,32.09,13.59,29.02,0.16,0.7,7.76,0.08,8128.51,446.89,1597.59,13694.04,1957.21,3340.62
2013/5/3,16.07,366.5,93.3,36.67,63.77,30700,31.88,12.85,29.02,0.16,0.7,7.76,0.08,8135.03,450.92,1614.42,13694.04,1965.71,3378.63
2013/5/6,16.45,372.5,93.8,35.96,63.86,30280,32.8,12.66,28.84,0.16,0.71,7.76,0.08,8169.05,453.47,1617.5,13694.04,1961.48,3392.97
2013/5/7,16.38,371,95,35.8,63.97,29860,32.54,12.83,29.51,0.16,0.71,7.76,0.08,8163.06,453.62,1625.96,14180.24,1954.35,3396.63
2013/5/8,16.57,376,94.5,36.1,64.12,29760,33.5,12.66,28.52,0.16,0.72,7.76,0.08,8267.09,459.47,1632.69,14285.69,1956.45,3413.27
2013/5/9,16.31,375,96.4,36.65,64.11,30300,33.87,13.13,29.4,0.16,0.71,7.76,0.08,8285.89,461.85,1626.67,14191.48,1979.45,3409.17
2013/5/10,16.18,369,95.2,37.35,64.64,29520,34.06,12.59,29.4,0.16,0.71,7.76,0.08,8280.26,465.94,1633.7,14607.54,1944.75,3436.58
2013/5/13,16.24,369,96.3,37.49,64.82,29540,33.62,12.55,29.1,0.16,0.7,7.76,0.08,8248.32,461.28,1633.77,14782.21,1948.7,3438.79
2013/5/14,15.85,367,94.9,35.8,65.32,30000,33.7,12.77,29.18,0.16,0.7,7.76,0.08,8251.82,463.33,1650.34,14758.42,1968.83,3462.61
2013/5/15,15.32,367.5,94.5,35.29,65.54,30000,34.18,12.81,29.18,0.16,0.7,7.76,0.08,8318.59,467.82,1658.78,15096.03,1971.26,3471.62
2013/5/16,15.52,374,97.3,35.38,65.64,30160,34.21,13.07,29.19,0.16,0.69,7.76,0.08,8390.05,464.28,1650.47,15037.24,1986.81,3465.24
2013/5/17,15.47,379,95.5,33.09,66.61,30160,34.43,12.45,29.19,0.16,0.69,7.76,0.08,8368.19,470.63,1667.47,15138.12,1986.81,3498.97
2013/5/20,15.82,378.5,95.1,31.24,66.1,29940,34.44,13.02,29.1,0.16,0.69,7.76,0.08,8377.05,469.12,1666.29,15360.81,1982.43,3496.43
2013/5/21,15.7,377.5,98.2,32,65.76,29840,35.09,13.37,29.03,0.16,0.7,7.76,0.08,8383.05,469.03,1669.16,15381.02,1981.09,3502.12
2013/5/22,15.76,382,101.5,32.86,65.23,30180,34.56,13.82,29.87,0.16,0.7,7.76,0.08,8398.84,461.62,1655.35,15627.26,1993.83,3463.3
2013/5/23,15.79,370,100.5,32.4,63.91,29680,33.97,14.07,29.06,0.16,0.69,7.76,0.08,8237.83,461.75,1650.51,14483.98,1969.19,3459.42
2013/5/24,15.9,363,99,32,64.26,29720,34.1,13.99,29.06,0.16,0.69,7.76,0.08,8209.78,461.5,1649.6,14612.45,1973.45,3459.14
2013/5/27,15.9,360,100,32.35,64.26,29780,34.1,13.99,29.16,0.16,0.69,7.76,0.08,8280.1,461.5,1649.6,14142.65,1979.97,3459.14
2013/5/28,15.77,363,99.9,33.68,64.07,29680,34.44,14.48,29.43,0.16,0.69,7.76,0.08,8263.05,465.94,1660.06,14311.98,1986.22,3488.89
2013/5/29,15.89,364,99.8,34.89,64.11,30240,34.43,14.83,29.23,0.16,0.69,7.76,0.08,8337.9,467.29,1648.36,14326.46,2001.2,3467.52
2013/5/30,16.13,361.5,101,34.3,64.18,30880,37.82,14.53,29.2,0.16,0.69,7.76,0.08,8243.29,474.43,1654.41,13589.03,2000.1,3491.3
2013/5/31,16.06,372,98.9,35,63.48,30760,37.73,16.3,29.2,0.16,0.69,7.76,0.08,8254.8,468.63,1630.74,13774.54,2001.05,3455.91
2013/6/3,16.1,368,97.6,35.47,63.23,30640,37.3,16.28,29.16,0.16,0.69,7.76,0.08,8201.02,470.72,1640.42,13261.82,1989.57,3465.37
2013/6/4,16.05,369,96.5,35.2,63.71,30800,37.8,16.27,29.16,0.16,0.69,7.76,0.08,8191.22,472.45,1631.38,13533.76,1989.51,3445.26
2013/6/5,15.9,364.5,96.4,35,63.15,30420,37,17.5,28.93,0.16,0.69,7.76,0.08,8181.91,465.29,1608.9,13014.87,1959.19,3401.48
2013/6/6,15.66,366.5,95.3,34.67,62.97,30420,36.75,16.63,28.77,0.16,0.69,7.76,0.08,8096.14,464.66,1622.56,12904.02,1959.19,3424.05
2013/6/7,15.78,370,93.8,34.41,62.1,28540,37.29,15.14,28.77,0.16,0.69,7.76,0.08,8095.2,471.47,1643.38,12877.53,1923.85,3469.22
2013/6/10,15.67,376,95.7,34.65,62.03,28500,36.83,15.44,28.77,0.16,0.69,7.76,0.08,8160.55,473.97,1642.81,13514.2,1932.7,3473.77
2013/6/11,15.63,366.5,94.5,34.33,61.66,27780,36.29,17.07,28.77,0.16,0.69,7.76,0.08,8116.15,463.43,1626.13,13317.62,1920.68,3436.95
2013/6/13,15.57,361,93.5,33.6,61.96,27140,37.11,16.41,29.02,0.16,0.69,7.76,0.08,7951.66,467.38,1636.36,12445.38,1882.73,3445.36
2013/6/14,15.36,352,95.1,32.64,61.38,27380,37.59,17.15,29.02,0.16,0.69,7.76,0.08,7937.74,465.53,1626.73,12686.52,1889.24,3423.56
2013/6/17,15.43,354,96.7,32.71,62.07,27320,38.09,16.8,29.05,0.16,0.69,7.76,0.08,7992.89,472.34,1639.04,13033.12,1883.1,3452.13
2013/6/18,15.42,355.5,96.4,32,62.38,27740,38.75,16.61,29.12,0.16,0.68,7.76,0.08,8011.02,480.06,1651.81,13007.28,1900.62,3482.18
2013/6/19,15.11,351.5,97.1,31.92,61.91,27380,38.07,16.64,29.3,0.16,0.69,7.76,0.08,8007.39,474.51,1628.93,13245.22,1888.31,3443.2
2013/6/20,14.89,342.5,97.3,30.4,60.92,26580,37.06,20.49,29.35,0.16,0.68,7.76,0.08,7898.91,459.72,1588.19,13014.58,1850.49,3364.64
2013/6/21,14.77,330,99.4,30.3,60.67,26500,37.38,18.9,29.35,0.16,0.68,7.76,0.08,7793.31,460.85,1592.43,13230.13,1822.83,3357.25
2013/6/24,14.38,309,99.3,30.9,59.88,26260,36.69,20.11,29.39,0.16,0.67,7.76,0.08,7758.03,451.55,1573.09,13062.78,1799.01,3320.76
2013/6/25,14.38,314,96.1,30.03,61.81,25940,37.1,18.47,29.39,0.16,0.67,7.76,0.08,7663.23,462.51,1588.03,12969.34,1780.63,3347.89
2013/6/26,14.22,328,96.9,29.91,61.27,25220,37.25,17.21,29.42,0.16,0.67,7.76,0.08,7784.8,464.93,1603.26,12834.01,1783.45,3376.22
2013/6/27,14.06,328,97.8,30.09,61.08,26780,37.32,16.86,29.21,0.16,0.68,7.76,0.08,7883.9,466.74,1613.2,13213.55,1834.7,3401.86
2013/6/28,14.16,348.5,97.1,30.1,61.09,26840,37.38,16.86,29.21,0.16,0.68,7.76,0.08,8062.21,468.43,1606.28,13677.32,1863.32,3403.25
2013/7/1,14.61,345,99.6,30.08,60.96,26520,37.61,16.37,29.19,0.16,0.68,7.76,0.08,8036,467.73,1614.96,13852.5,1855.73,3434.49
2013/7/2,14.95,341.5,99.1,30.5,60.92,26700,38.48,16.44,29.34,0.16,0.68,7.75,0.08,8015.86,468.18,1614.08,14098.74,1855.02,3433.4
2013/7/3,15.03,335.5,99.5,33.35,60.91,26020,38.59,16.2,29.16,0.16,0.68,7.75,0.08,7911.42,469.8,1615.41,14055.56,1824.66,3443.67
2013/7/4,15.03,330,101,33.97,60.91,26340,38.59,16.2,29.46,0.16,0.68,7.75,0.08,7893.72,469.8,1615.41,14018.93,1839.14,3443.67
2013/7/5,14.91,345.5,100.5,33.4,60.95,25340,38.81,14.89,29.46,0.16,0.68,7.75,0.08,8001.82,476.12,1631.89,14309.97,1833.31,3479.38
2013/7/8,14.82,349,101,33.26,59.99,24520,37.27,14.78,29.29,0.16,0.68,7.76,0.08,7886.34,466.5,1640.46,14109.34,1816.85,3484.83
2013/7/9,15.08,353.5,99.2,32.9,59.39,24740,37.58,14.35,29.5,0.16,0.68,7.76,0.08,7971.18,471.41,1652.32,14472.9,1830.35,3504.26
2013/7/10,15.03,351.5,99,32.98,60.44,24960,38.33,14.21,28.87,0.16,0.68,7.76,0.08,8011.69,476.7,1652.62,14416.6,1824.16,3520.76
2013/7/11,15.26,350,98.5,32.89,61.3,26240,38.59,14.01,29.03,0.16,0.69,7.76,0.08,8179.54,486.56,1675.02,14472.58,1877.6,3578.3
2013/7/12,15.23,360,99.5,32.88,62.02,26240,38.95,13.84,29.03,0.16,0.69,7.76,0.08,8220.49,489.61,1680.19,14506.25,1869.98,3600.08
2013/7/15,15.27,358,99.6,32.41,61.28,26260,38.01,13.79,29.92,0.16,0.69,7.76,0.08,8254.68,489.33,1682.5,14506.25,1875.16,3607.49
2013/7/16,15.36,349.5,99.6,32.44,61.85,25960,38.87,14.42,29.87,0.16,0.7,7.76,0.08,8260.11,491.06,1676.26,14599.12,1866.36,3598.5
2013/7/17,15.37,340,96.9,32.55,62.65,26400,38.92,13.78,29.89,0.16,0.69,7.76,0.08,8258.95,491.58,1680.91,14615.04,1887.49,3610
2013/7/18,15.42,331,97.5,32.09,61.12,25840,37.6,13.77,30.01,0.16,0.69,7.76,0.08,8194.88,487.22,1689.37,14808.5,1875.48,3611.28
2013/7/19,15.18,322.5,94.8,31.5,61.46,25460,37.85,12.54,30.01,0.16,0.69,7.76,0.08,8062.03,486.17,1692.09,14589.91,1871.41,3587.61
2013/7/22,15.23,330.5,95.1,31.1,62.21,25460,37.79,12.29,29.9,0.16,0.69,7.76,0.08,8105.45,485.15,1695.53,14658.04,1880.35,3600.39
2013/7/23,14.96,343.5,96.3,32,62.3,26140,37.61,12.66,29.91,0.16,0.69,7.76,0.08,8214.65,483.52,1692.39,14778.51,1904.15,3579.27
2013/7/24,15.73,346.5,96.4,32.3,61.39,26300,36.89,13.18,29.92,0.16,0.69,7.76,0.08,8196.19,474.69,1685.94,14731.28,1912.08,3579.6
2013/7/25,15.66,355,98.2,32.3,63.42,26300,36.9,12.97,29.95,0.16,0.69,7.76,0.08,8163.58,477.4,1690.25,14562.93,1909.61,3605.19
2013/7/26,15.75,358,96.7,32.4,64.61,26060,36.78,12.72,29.95,0.16,0.69,7.76,0.08,8149.4,473.12,1691.65,14129.98,1910.81,3613.16
2013/7/29,15.99,361,95.6,32.4,64.24,25660,36.59,13.39,29.94,0.16,0.7,7.76,0.08,8084.5,469.97,1685.33,13661.13,1899.89,3599.14
2013/7/30,16.19,355.5,96.4,32.11,64.51,25800,36.85,13.39,29.98,0.16,0.69,7.76,0.08,8163.55,475.59,1685.96,13869.82,1917.05,3616.47
2013/7/31,16.16,360,95.7,32.1,64.56,25600,36.68,13.45,30.11,0.16,0.69,7.76,0.08,8107.94,477.78,1685.73,13668.32,1914.03,3626.37
2013/8/1,16.31,362,96.7,32.2,65.27,25600,37.4,12.94,30.11,0.16,0.69,7.76,0.08,8056.22,486.6,1706.87,14005.77,1920.74,3675.74
2013/8/2,16.52,363,94.8,32.29,66.75,25720,37.49,11.98,30.11,0.16,0.69,7.76,0.08,8099.88,483.38,1709.67,14466.16,1923.38,3689.59
2013/8/5,16.77,358.5,94,32.06,66.25,25480,37.02,11.84,29.94,0.16,0.7,7.76,0.08,8138.63,482.14,1707.14,14258.04,1916.22,3692.95
2013/8/6,16.62,351,94,31.79,65.59,25080,36.86,12.72,29.99,0.16,0.7,7.76,0.08,8038.91,478.68,1697.37,14401.06,1906.62,3665.77
2013/8/7,16.61,350,92.2,31.7,65.21,24440,37.29,12.98,30.01,0.16,0.7,7.76,0.08,7921.29,474.12,1690.91,13824.94,1878.33,3654.01
2013/8/8,16.46,354,92,31.8,66.35,24340,37.32,12.73,29.94,0.16,0.7,7.76,0.08,7907.67,474.31,1697.48,13605.56,1883.97,3669.12
2013/8/9,16.23,351,92,31.68,66.27,24600,36.83,13.41,29.94,0.16,0.7,7.76,0.08,7856.14,471.76,1691.42,13615.19,1880.71,3660.11
2013/8/12,16.69,352.5,88.7,33.99,66.46,24640,37.7,12.81,29.96,0.16,0.7,7.75,0.08,7903.38,473.62,1689.47,13519.43,1884.83,3669.95
2013/8/13,17.48,366,88.7,35.4,67.25,25800,38.02,12.31,29.99,0.16,0.69,7.76,0.08,7986.27,479.07,1694.16,13867,1913.03,3684.44
2013/8/14,17.8,363,88.4,35.5,66.96,26000,37.22,13.04,30.01,0.16,0.69,7.75,0.08,7951.33,471.34,1685.39,14050.16,1923.91,3669.27
2013/8/15,17.78,360,87.9,34.92,66.95,26000,36.02,14.73,30.02,0.16,0.69,7.75,0.08,7887.26,460.84,1661.32,13752.94,1923.91,3606.12
2013/8/16,17.94,360,88,35.4,66.9,25900,36.25,14.37,30.02,0.16,0.69,7.75,0.08,7925,462.46,1655.83,13650.11,1920.11,3602.78
2013/8/19,18.13,375,88.1,36.4,66.33,25720,36.25,15.1,30.01,0.16,0.69,7.75,0.08,7900.21,459.29,1646.06,13758.13,1917.64,3589.09
2013/8/20,17.9,370,87.6,35.91,66.71,25380,36.79,14.91,30.07,0.16,0.69,7.75,0.08,7832.65,461.83,1652.35,13396.38,1887.85,3613.59
2013/8/22,17.96,368,87.6,36,67.13,25100,36.61,14.76,30.11,0.16,0.69,7.76,0.08,7814.38,463.83,1656.96,13365.17,1849.12,3638.71
2013/8/23,17.89,367,87.3,36.19,67.15,25900,36.74,13.98,30.11,0.16,0.69,7.76,0.08,7873.31,463.82,1663.5,13660.55,1870.16,3657.79
2013/8/26,17.96,367.5,87.5,37.68,66.95,26000,37.48,14.99,30,0.16,0.7,7.76,0.08,7894.97,462.92,1656.78,13636.28,1887.86,3657.57
2013/8/27,17.45,367.5,90,39.1,66.02,26080,36.55,16.77,30.04,0.16,0.69,7.76,0.08,7820.84,451.21,1630.48,13542.37,1885.84,3578.52
2013/8/28,17.53,366,89.7,38.83,66.56,26180,38.28,16.49,29.25,0.16,0.7,7.76,0.08,7824.54,456.39,1634.96,13338.46,1884.52,3593.35
2013/8/29,17.56,363.5,89.4,38,66.71,26880,38.95,16.81,30,0.16,0.7,7.76,0.08,7917.66,461.82,1638.17,13459.71,1907.54,3620.3
2013/8/30,17.4,367,89.6,37.4,66.28,27360,38.51,17.01,30,0.16,0.7,7.76,0.08,8021.89,457.7,1632.97,13388.86,1926.36,3589.87
2013/9/2,17.4,358,90.3,36.2,66.28,27020,38.51,17.01,29.88,0.16,0.71,7.75,0.08,8038.86,457.7,1632.97,13572.92,1924.81,3589.87
2013/9/3,17.45,363.5,91,37.3,66.75,26740,38.35,16.61,29.91,0.16,0.71,7.75,0.08,8088.37,461.64,1639.77,13978.44,1933.74,3612.61
2013/9/4,17.81,365,90.1,37,67.28,26800,38.98,15.88,29.86,0.16,0.71,7.76,0.08,8083.44,473.56,1653.08,14053.87,1933.03,3649.04
2013/9/5,17.69,367.5,91.2,37.2,67.83,27300,38.79,15.77,29.96,0.16,0.71,7.76,0.08,8169.1,477.04,1655.08,14064.82,1951.65,3658.78
2013/9/6,17.79,369.5,91.2,37,68.02,27380,38.56,15.85,29.96,0.16,0.71,7.76,0.08,8164.2,475.1,1655.17,13860.81,1955.31,3660.01
2013/9/9,18.08,370,91.5,37.15,69.3,27460,38.77,15.63,28.77,0.16,0.71,7.75,0.08,8192.11,481.42,1671.71,14205.23,1974.67,3706.18
2013/9/10,17.67,369,91.1,37,70.09,27920,39.66,14.53,28.89,0.16,0.71,7.75,0.08,8208.77,490.65,1683.99,14423.36,1994.06,3729.02
2013/9/11,16.7,370,91,36.5,68.09,28040,39.25,13.82,28.81,0.16,0.71,7.75,0.08,8208.99,489.04,1689.13,14425.07,2003.85,3725.01
2013/9/12,16.88,374,90.8,35.49,68.81,28200,39.03,14.29,28.94,0.16,0.72,7.75,0.08,8225.36,486.06,1683.42,14387.27,2004.06,3715.97
2013/9/13,16.6,370.5,90.1,34.5,68.58,28120,38.99,14.16,28.94,0.16,0.72,7.75,0.08,8168.2,488.23,1687.99,14404.67,1994.32,3722.18
2013/9/16,16.08,370,89.1,34.85,68.09,28500,39.28,14.38,28.88,0.16,0.72,7.75,0.08,8255.34,490.35,1697.6,14404.67,2013.37,3717.85
2013/9/17,16.26,372,87.8,34.73,69.42,27720,40.12,14.53,28.9,0.16,0.72,7.75,0.08,8249.78,493.4,1704.76,14311.67,2005.58,3745.7
2013/9/18,16.6,370,86.7,34.8,69.64,27720,40.67,13.59,28.54,0.16,0.72,7.75,0.08,8209.18,497.67,1725.52,14505.36,2005.58,3783.64
2013/9/23,17.52,371,86.4,34.62,68.98,27200,41.87,14.31,28.88,0.16,0.72,7.75,0.08,8292.83,491.29,1701.84,14505.36,2009.41,3765.29
2013/9/24,17.47,369.5,87.3,34.6,68.51,27460,42.41,14.08,28.9,0.16,0.72,7.75,0.08,8299.12,494.73,1697.42,14732.61,2007.1,3768.25
2013/9/25,17.2,371.5,88.8,34.35,68.75,27280,42.21,14.01,28.81,0.16,0.72,7.75,0.08,8283.9,494.95,1692.77,14620.53,1998.06,3761.1
2013/9/26,17.36,372,87.5,33.6,68.87,27440,42.27,14.06,28.85,0.16,0.72,7.75,0.08,8184.68,494.71,1698.67,14799.12,2007.32,3787.43
2013/9/27,17.24,370.5,87.6,33.05,67.38,27320,42.7,15.46,28.85,0.16,0.72,7.75,0.08,8230.68,490.81,1691.75,14760.07,2011.8,3781.59
2013/9/30,17.03,365.5,87.1,32.65,67.32,27340,43.08,16.6,28.77,0.16,0.72,7.76,0.08,8173.87,490.83,1681.55,14455.8,1996.96,3771.48
2013/10/1,17.43,365.5,86.6,34.5,67.49,27640,43.42,15.54,28.81,0.16,0.72,7.75,0.08,8187.02,495.77,1695,14484.72,1998.87,3817.98
2013/10/2,17.48,368,86.6,34.1,67.68,28360,43.41,16.6,28.61,0.16,0.72,7.75,0.08,8216.52,495.1,1693.87,14170.49,1999.47,3815.02
2013/10/3,17.26,376,86.6,33.65,67.11,28360,43.3,17.67,28.58,0.16,0.72,7.75,0.08,8359.02,493.8,1678.66,14157.25,1999.47,3774.34
2013/10/4,17.25,379.5,86.8,33.62,68.02,28360,43.5,16.74,28.58,0.16,0.72,7.75,0.08,8364.55,497.72,1690.5,14024.31,1996.98,3807.75
2013/10/7,17.42,373,85,33.29,67.19,28720,43,19.41,28.58,0.16,0.72,7.75,0.08,8333.66,495.09,1676.12,13853.32,1994.42,3770.38
2013/10/8,17.18,378.5,83.6,33.8,66.35,28600,42.6,20.34,28.59,0.16,0.72,7.75,0.08,8375.65,486.82,1655.45,13894.61,2002.76,3694.83
2013/10/9,17.38,382,79.8,33.95,65.71,28600,42.2,19.6,28.66,0.16,0.72,7.75,0.08,8344.73,485.11,1656.4,14037.84,2002.76,3677.78
2013/10/11,17.6,384.5,78.5,34.5,67.55,28860,43.29,15.72,28.66,0.16,0.72,7.75,0.08,8349.37,497.38,1703.2,14404.74,2024.9,3791.87
2013/10/14,17.72,384.5,76.8,34,67.75,28760,44.23,16.07,28.64,0.16,0.72,7.75,0.08,8273.96,500.98,1710.14,14404.74,2020.27,3815.28
2013/10/15,17.81,394,77.8,34.09,68.17,29140,43.74,18.66,28.54,0.16,0.73,7.75,0.08,8367.88,496.5,1698.06,14441.54,2040.96,3794.01
2013/10/16,17.9,389.5,77.8,34.11,68.87,29000,44.5,14.71,28.71,0.16,0.73,7.75,0.08,8332.18,501.58,1721.54,14467.14,2034.61,3839.43
2013/10/17,18.02,394,78.4,35.02,68.7,29260,45.1,13.48,28.57,0.16,0.73,7.75,0.08,8374.68,505.09,1733.15,14586.51,2040.61,3863.15
2013/10/18,18.17,395,78,34.8,68.4,29440,46.06,13.04,28.57,0.16,0.73,7.75,0.08,8441.19,506.44,1744.5,14561.54,2052.4,3914.28
2013/10/21,18.62,391.5,77.2,34.01,68.77,29280,47.05,13.16,28.68,0.16,0.73,7.75,0.08,8419.32,508.04,1744.66,14693.57,2053.01,3920.05
2013/10/22,18.57,391.5,76.5,34.5,68.92,29100,46.87,13.33,28.42,0.16,0.73,7.75,0.08,8418.27,507.12,1754.67,14713.25,2056.12,3929.57
2013/10/23,18.75,396,75.8,34.4,67.04,28840,45.39,13.42,28.61,0.16,0.73,7.75,0.08,8393.62,490.11,1746.38,14426.05,2035.75,3907.07
2013/10/24,19,394,76.2,34.2,66.94,28980,45.49,13.2,28.67,0.16,0.73,7.75,0.08,8413.72,494.15,1752.07,14486.41,2046.69,3928.96
2013/10/25,18.78,388.5,77.6,33.4,68.27,28980,45.63,13.09,28.67,0.16,0.73,7.75,0.08,8346.62,496.3,1759.77,14088.19,2034.39,3943.36
2013/10/28,18.92,391,77,33.39,68.54,29640,45.51,13.31,28.66,0.16,0.73,7.75,0.08,8407.83,499.49,1762.11,14396.04,2048.14,3940.13
2013/10/29,18.45,395,75.9,32.95,68.93,29800,45.8,13.41,28.72,0.16,0.73,7.75,0.08,8420.98,507.04,1771.95,14325.98,2051.76,3952.34
2013/10/30,18.75,395,73.9,33.1,69.04,30000,44.85,13.65,28.73,0.16,0.73,7.75,0.08,8465.06,504.33,1763.31,14502.35,2059.58,3930.62
